Time: B1 x y phi phi dx dy dphi dphi d2x d2y d2phi d2phi J1 x y dx dy J2 x y dx dy B2 x y phi phi dx dy dphi dphi d2x d2y d2phi d2phi J1 x y dx dy Lam1 x y Lam2 x y K1 Lin Ang K2 Lin Ang Pot1 - Pot2 - Total Total
RK45  - - - (rad) (deg) dt dt dt(r) dt(d) dt2 dt2 dt2(r) dt2(d) - - - dt dt - - - dt dt  - - - (rad) (deg) dt dt dt(r) dt(d) dt2 dt2 dt2(r) dt2(d) - - - dt dt - - - - - - - Kin Kin - Kin Kin - - - - Kinet Poten
4 SimBody1 - - - - - - - - - - - - Joint001 - - - - Joint004 - - - - SimBody2 - - - - - - - - - - - - Joint004 - - - - SimBody1 - - SimBody2 - - SimBody1 - - SimBody2 - - SimBody1 - SimBody2 -  - - 
9.02 -   89.57733285 -248.81806598 -1.1063960652962759 -63.39182501135725 223.30690456 111.8636244  1.2487938726098595 71.55061838234273 -2934.67989994 -1121.25893724 -15.630329535252958 -895.551914768672 - -5.76835646e-09 -7.00000004e+01 -7.40385531e-10  1.12278826e-08 -  179.1546655  -427.63613488 446.61381332 223.72724854 -  211.22098625 -493.9616889  2.0211315373637633 115.80230693173128 491.89753513 245.62050468 0.682749230552548 39.1186493764654 -4374.66651607 -1481.73650572 22.76107502221078 1304.113535953314 -  179.15466542 -427.63613362 446.6138133  223.72724881 - 0.7836719486310193 -1.8519919834634941 - 0.4429998921849526 -0.843360246203469 - 3.6206561229109013 1.1020623517021564 - 15.305806330663778 0.023948821295721047 - 17.941413030422552 - 35.33051553289016 20.052473626572556 53.27192856331271 
9.03 -   91.66290588 -247.75801238 -1.094698425543485 -62.72159962325789 193.74530115  99.90693029 1.0899385014501564 62.44887606190751 -2972.17006243 -1265.3106648  -16.107727698446066 -922.9048146669348 - -5.76156367e-09 -7.00000004e+01 -9.62955937e-10  1.18000258e-08 -  183.3258116  -425.51602769 387.49060598 199.81386039 -  215.92125971 -491.58315117 2.029124797141898 116.2602869815701 448.15243244 229.74250413 0.9181847508353203 52.608111036134936 -4377.56947387 -1688.36922794 24.13077207687518 1382.591396397084 -  183.32581152 -425.51602642 387.49060596 199.81386066 - 0.7883179583741511 -1.8143451224601754 - 0.44329385973368424 -0.8224356172449555 - 2.7580983526576306 0.8395153401895852 - 12.841506444395762 0.043313358105124856 - 19.148594628690432 - 37.69337406829413 16.482433495348104 56.841968696984566 
9.040000000000001 -   93.45152306 -246.82424074 -1.084609922793067 -62.14357099405281 163.96797837  86.65699503 0.9272935547789698 53.13000705851818 -2978.31093901 -1379.52104459 -16.388898156681297 -939.014695247573 - -5.78341997e-09 -7.00000004e+01 -5.97651706e-10  1.11336220e-08 -  186.903046   -423.64848442 327.93595986 173.31398994 -  220.18360094 -489.37315792 2.039521508608001 116.85597466939306 404.27616205 211.96985741 1.1615151004417221 66.54991309602457 -4401.38948934 -1860.12395846 24.34598304175697 1394.9220763897488 -  186.90304592 -423.64848315 327.93595984 173.3139902  - 0.7914429514739487 -1.7836943058209234 - 0.44570598971960734 -0.8050429024352732 - 1.9963663601875008 0.607657874994359 - 10.550299113053418 0.06931247792104757 - 20.211967210585954 - 39.88879915805268 13.223635826156325 60.10076636863863 
9.05 -   94.94254715 -246.02815689 -1.0761587107400643 -61.65935221164567 134.2743065   72.42219049 0.7628001633872104 43.70522997397678 -2955.8699629  -1462.05735187 -16.47819509471887 -944.1310329205671 - -5.79301229e-09 -7.00000004e+01 -3.46318529e-10  1.07703926e-08 -  189.88509421 -422.05631671 268.54861557 144.8443809  -  224.00561337 -487.34887536 2.0523435273760393 117.59062222963918 360.04884117 192.66047556 1.4013882395449535 80.29363158519425 -4447.86796082 -1995.88116651 23.446483558915897 1343.3845523487548 -  189.88509412 -422.05631544 268.54861556 144.84438116 - 0.7935445275939149 -1.7603656543345294 - 0.45041262456415543 -0.7912954708744532 - 1.3509127965670067 0.411193464098007 - 8.443119178768919 0.10089709021426176 - 21.118541919630104 - 41.899737747882455 10.306122529648196 63.01827966751256 
9.06 -   96.13820255 -245.37800685 -1.0693537601699752 -61.26945726418441 104.9379212   57.52456269 0.5983527999956284 34.28309009958497 -2907.21459186 -1512.01024634 -16.38058652536106 -938.5384738520547 - -5.79690607e-09 -7.00000004e+01 -2.68101985e-10  1.07058540e-08 -  192.27640503 -420.75601664 209.87584441 115.04912533 -  227.38265505 -485.52390416 2.0675012789049667 118.4590974191547 315.24535533 172.16274275 1.626878888639326 93.21329409796722 -4516.29803024 -2098.60483914 21.477435385734722 1230.5664023675288 -  192.27640494 -420.75601536 209.87584439 115.0491256  - 0.7948259329866311 -1.7441645810243975 - 0.45734218439764224 -0.7808931748977067 - 0.8312284824046463 0.25301094193420237 - 6.532576619789533 0.135979096632139 - 21.85892821923096 - 43.7126788394898 7.7527951407605205 65.57160705872076 
9.07 -   97.0433379  -244.87878615 -1.064185361699423 -60.97332984497991 76.21057995 42.29060165 0.43579088019379064 24.968978185395507 -2834.38897542 -1529.41375086 -16.102348294650994 -922.5965975331804 - -5.79960613e-09 -7.00000004e+01 -2.25711005e-10  1.07043832e-08 -  194.08667574 -419.75757523 152.42116138  84.58120327 -  230.30790941 -483.90857115 2.084798292312966 119.45014328561425 269.66000781 150.77714511 1.8275451915911793 104.710626347602 -4603.51189122 -2174.78664028 18.491406845453643 1059.479569503813 -  194.08667566 -419.75757396 152.42116136  84.58120353 - 0.7952036751740873 -1.7344297590592441 - 0.4661738818241276 -0.7731786372144478 - 0.44092227122054534 0.13420877835528328 - 4.832877885501025 0.17159236286470364 - 22.427437249304432 - 45.31736365452883 5.579601297941558 67.74480090383327 
9.08 -   97.66521896 -244.53224424 -1.0606257694052856 -60.76938022973854 48.32396119 27.04125123 0.27687698350745843 15.863882599290669 -2739.4319516  -1515.36920126 -15.652952095951763 -896.8480920184921 - -5.80207882e-09 -7.00000004e+01 -3.88958199e-10  1.09551799e-08 -  195.33043788 -419.06449142 96.64792331 54.08250244 -  232.77270089 -482.51057079 2.103936537392438 120.54668395595502 223.13054538 128.72534218 1.9935450826091174 114.22171950256147 -4704.03298944 -2233.51292187 14.557791792462437 834.1000287382873 -  195.33043779 -419.06449014 96.6479233 54.0825027 - 0.7943598501056107 -1.730113212016332 - 0.47635313446144706 -0.767231729874598 - 0.1779833883744618 0.054174929865900764 - 3.3598383855037732 0.2041802951813575 - 22.82207673897409 - 46.706148466193156 3.7961769989254934 69.52822520516725 
9.09 -   98.01332105 -244.33699599 -1.058630167979311 -60.65504069043991 21.48758464 12.08045101 0.123253154464182 7.061885562471651 -2624.80966385 -1472.1984733  -15.047412637636087 -862.1532367283658 - -5.80777737e-09 -7.00000004e+01 -5.52535795e-10  1.11683676e-08 -  196.02664206 -418.67399492 42.9751697  24.16090201 -  234.76703906 -481.33586282 2.1245234731951483 121.72622849055709 175.5594101  106.13046665 2.1158679456241316 121.2303032912787 -4810.49694582 -2285.15443956 9.77562933196262 560.1023028057505 -  196.02664198 -418.67399364 42.97516968 24.16090227 - 0.7918349871777434 -1.7298952122735356 - 0.4871341896630577 -0.7620022599971408 - 0.035269706627404356 0.010735461887501775 - 2.130854318709209 0.230005818782234 - 23.04442407765771 - 47.87311282275857 2.406865306006349 70.91753690041628 
9.1 -   98.09907919 -244.28875448 -1.0581381897692472 -60.62685241539086 -4.11748324 -2.31754088 -0.02362449181316776 -1.3535836740358784 -2493.79636093 -1403.51454906 -14.30810395029097 -819.7939691861337 - -5.81961501e-09 -7.00000004e+01 -8.15639112e-10  1.14985070e-08 -  196.19815834 -418.57751189 -8.23496657 -4.63508177 -  236.28034864 -480.38969573 2.14608204362863 122.96144358873109 126.92904892  83.01219696 2.1866888419548305 125.2880417523613 -4914.42758004 -2339.74295442 4.2843092407267775 245.47283762254258 -  196.19815826 -418.57751061 -8.23496659 -4.63508151 - 0.787150838250034 -1.7323404824750679 - 0.49765870840888426 -0.7564743629322398 - 0.0012957783223801046 0.0003944115264744546 - 1.164647312095503 0.24566069848531913 - 23.099361176274783 - 48.813042832091526 1.4119982004296767 71.91240400836631 
9.11 -   97.93555928 -244.38069131 -1.0590761548979595 -60.68059385859651 -28.34775075 -15.92064355 -0.16256244086458424 -9.314141768885703 -2350.63328915 -1314.09918634 -13.465052688305548 -771.4906899611912 - -5.83210635e-09 -7.00000004e+01 -8.45936654e-10  1.15131193e-08 -  195.87111853 -418.76138556 -56.69550205 -31.84128711 -  237.30230771 -479.67759535 2.1680646424786145 124.22095372556434 77.30768338 59.29884216 2.199795145897665 126.03897765330137 -5007.35444446 -2405.23975147 -1.733499268683525 -99.3221918845807 -  195.87111845 -418.76138427 -56.69550206 -31.84128685 - 0.7799419895229649 -1.736087734457442 - 0.5070689321981109 -0.7498418404471923 - 0.06135446644682259 0.01867519181805117 - 0.48064497177187115 0.24861434479244623 - 22.99466415486438 - 49.52044908142085 0.8092889748291912 72.51511323628523 
9.120000000000001 -   97.53703549 -244.6039117  -1.0613600586480003 -60.81145190428794 -51.10639146 -28.54899343 -0.29269900706995 -16.77041777277798 -2200.35337436 -1209.53210823 -12.554112312747947 -719.2976510536784 - -5.82676307e-09 -7.00000004e+01 -9.46904777e-10  1.17500853e-08 -  195.07407094 -419.20782635 -102.21278391  -57.09798686 -  237.82368386 -479.20614839 2.189871309670453 125.4703837209031 26.84283348 34.85587802 2.1509870648707214 123.24248060432495 -5082.10306168 -2486.04210846 -8.060303528759693 -461.8213737923348 -  195.07407086 -419.20782506 -102.21278393  -57.09798659 - 0.7700661654617266 -1.7400439569459347 - 0.5146383387451552 -0.7416594029282134 - 0.19890617183965478 0.06054344740528327 - 0.09799752419982782 0.23770444449521963 - 22.740462337852023 - 49.988788287536465 0.5951515879399855 72.72925062538849 
9.13 -   96.91849115 -244.94800756 -1.0648991248943847 -61.01422546362298 -72.3488807  -40.08016134 -0.4135450405464077 -23.694385461875665 -2048.27878265 -1095.61299012 -11.613186478070837 -665.3865718918556 - -5.84613247e-09 -7.00000004e+01 -1.25162103e-09  1.22202124e-08 -  193.83698224 -419.89601805 -144.69776279  -80.16032267 -  237.83704186 -478.98343472 2.210871317369378 126.67359553179374 -24.25769988   9.52662184 2.038336875964643 116.78810021865523 -5133.95666462 -2582.10553766 -14.463093563895644 -828.6742199140449 -  193.83698216 -419.89601676 -144.69776282  -80.16032239 - 0.7576635465993258 -1.74354040017814 - 0.5198892854012948 -0.7319315554173185 - 0.39705566298239725 0.12085657486235252 - 0.03438916033034089 0.2134585856443906 - 22.348608393798145 - 50.21003383806675 0.7657599838194813 72.5586422318649 
9.14 -   96.09509239 -245.40163196 -1.0695995563935006 -61.28354035041267 -92.08252045 -50.44809579 -0.5249809802059872 -30.079194490444078 -1899.33435575  -977.71330847 -10.677495121907523 -611.7754062568255 - -5.79674975e-09 -7.00000004e+01 -2.77147194e-09  1.46405341e-08 -  192.19018471 -420.80326685 -184.16504267 -100.89619155 -  237.33720925 -479.01902273 2.230426258889096 127.79401114949871 -75.7544613  -16.82247264 1.862220585448398 106.69738006857449 -5161.36942379 -2688.91594403 -20.71839181233151 -1187.0764091449962 -  192.19018463 -420.80326556 -184.16504271 -100.89619126 - 0.7431492945762251 -1.7464106358837967 - 0.5226652339928415 -0.7211154170134032 - 0.6398716952446981 0.1947653909669208 - 0.3048949559785804 0.17816563943638755 - 21.832024111741532 - 50.17468042490367 1.3176976816265868 72.0067045366452 
9.15 -   95.08170116 -245.95303175 -1.0753680207595664 -61.61404901285985 -110.35910328  -59.63597898 -0.627207740943247 -35.93635643398274 -1757.40089583  -860.23573451 -9.775317511375262 -560.0844368021296 - -5.91053606e-09 -7.00000004e+01 -1.00173736e-09  1.18846017e-08 -  190.16340222 -421.90606643 -220.71820868 -119.27195791 -  236.32143036 -479.32352455 2.2479122006257235 128.79588181181913 -127.40897542  -44.26044952 1.625102089646331 93.11149101462553 -5166.0400475  -2798.27187378 -26.63539766178998 -1526.0958716731873 -  190.16340214 -421.90606513 -220.7182087  -119.27195764 - 0.7271459313935471 -1.7489740992455984 - 0.5231382039421028 -0.710041506599701 - 0.9133318025065832 0.2780017102141326 - 0.9211067006247844 0.1356822391492811 - 21.204093901493366 - 49.87218586627017 2.2481224524947816 71.07627976776354 
9.16 -   93.89249048 -246.59048533 -1.0821144569479804 -62.000591333210295 -127.26219343  -67.66482515 -0.7206628007645078 -41.290936935883614 -1624.91246629  -746.31928167 -8.925446605021133 -511.39042073708 - -5.90128479e-09 -7.00000004e+01 -1.20240884e-09  1.21540467e-08 -  187.78498084 -423.18097359 -254.52438929 -135.32965023 -  234.78920104 -479.90778685 2.262738639700378 129.6453741960047 -179.01393025  -72.76117543 1.331124612727104 76.26782231524925 -5152.37004589 -2899.57468727 -32.070523628418066 -1837.5056506829383 -  187.78498076 -423.18097229 -254.52438932 -135.32964996 - 0.7103817332893945 -1.7519396676845553 - 0.5217539134561426 -0.6997830936926496 - 1.2057852614532434 0.3670192627817712 - 1.8906234138346059 0.09103305801993823 - 20.478166238080007 - 49.29177498844297 3.554460996089559 69.76994122652297 
9.17 -   92.54070157 -247.30261653 -1.089753952200731 -62.438302168803126 -142.8920749   -74.58058516 -0.8059219770271465 -46.175927900494784 -1502.79853838  -637.8339181  -8.13689294309387 -466.20962398906187 - -5.91137450e-09 -7.00000004e+01 -7.25009386e-10  1.13655005e-08 -  185.081403 -424.605236 -285.78415251 -149.16117021 -  232.74183653 -480.78184267 2.2743628389693664 130.3113917543368 -230.41568861 -102.1863686  0.9856142249707608 56.47153531888223 -5126.51587394 -2981.21063687 -36.9303133888672 -2115.951093277567 -  185.08140292 -424.6052347  -285.78415254 -149.16116994 - 0.6935880302650164 -1.756266330373778 - 0.5191357949446114 -0.6915162425535634 - 1.5079667252547855 0.4589978443852029 - 3.216851903044202 0.049908627901618575 - 19.66719621840531 - 48.423480905687484 5.23372510058581 68.09067712409279 
9.18 -   91.03854862 -248.07858362 -1.0982076577547017 -62.922663818291966 -157.3517994   -80.44246075 -0.8836087786857576 -50.62705375940312 -1390.74976192  -535.61332221 -7.4106053283815 -424.5964089534194 - -5.91523985e-09 -7.00000004e+01 -9.72107728e-10  1.17279768e-08 -  182.07709706 -426.15717017 -314.70360177 -160.88492136 -  230.18186488 -481.95375945 2.2822992372867352 130.76611388245672 -281.52645205 -132.28139762 0.5946089070101571 34.068580832568834 -5095.31197635 -3031.6784143  -41.16388642863289 -2358.5169607165117 -  182.07709698 -426.15716886 -314.7036018  -160.88492109 - 0.6774210003603106 -1.7630219879392386 - 0.5159759373379185 -0.6864056312923397 - 1.8126994569068557 0.5517529858574021 - 4.898965549119189 0.0181645450741026 - 18.78353034838625 - 47.25928934168223 7.281582536957549 66.04281969006848 
9.19 -   89.39724557 -248.90816572 -1.107402909312416 -63.44951292411008 -170.73710575  -85.31431165 -0.9543281910737544 -54.67897761888054 -1287.70639338  -439.82181306 -6.7425013202280875 -386.316869010455 - -5.92301319e-09 -7.00000004e+01 -8.22637958e-10  1.14807079e-08 -  178.79449095 -427.81633438 -341.47421471 -170.62862312 -  227.11235173 -483.42849484 2.2861246585670947 130.98529437668086 -332.32598544 -162.68030981 0.16450051575909558 9.425185280721465 -5065.28827565 -3040.29673705 -44.748628458031725 -2563.907549644227 -  178.79449086 -427.81633307 -341.47421473 -170.62862284 - 0.6624188748814109 -1.7732692037510218 - 0.5129355921767728 -0.6855328982429408 - 2.1144687307303673 0.643606104272817 - 6.931853733280584 0.0013902606558034106 - 17.83880807054595 - 45.7942753296652 9.691318828939572 63.63308340021115 
9.200000000000001 -   87.62710718 -249.78178263 -1.1172728487202408 -64.01501879622829 -183.13183742  -89.25995142 -1.0186340083012022 -58.36342954415295 -1192.45119405  -350.34940147 -6.127027769336289 -351.0528321424246 - -5.93063021e-09 -7.00000004e+01 -8.21358981e-10  1.14709167e-08 -  175.25421413 -429.56356819 -366.26367827 -178.5199026  -  223.53625384 -485.20683106 2.2854807157485495 130.94839917093046 -382.85448867 -192.91586164 -0.2981638590694501 -17.083530728012963 -5041.8898548  -2997.51363957 -47.67324726129731 -2731.4758637559466 -  175.25421404 -429.56356688 -366.26367829 -178.51990233 - 0.6489917462225187 -1.78798802412991 - 0.5105661549006597 -0.689865321641007 - 2.4090294197908384 0.7332650596391062 - 9.305939251219648 0.00456742795965557 - 16.84393926510603 - 44.0276618076482 12.452801158609248 60.87160107275423 
9.21 -   85.7376656  -250.69048668 -1.1277558980082798 -64.61565327686056 -194.60941386  -92.34219905 -1.077031878672895 -61.70938104900302 -1104.21533816  -267.15817046 -5.560668228234134 -318.6028207503051 - -5.93979621e-09 -7.00000004e+01 -8.99319730e-10  1.16093446e-08 -  171.47533093 -431.38097629 -389.21883135 -184.68439781 -  219.45587938 -487.28442011 2.2800750783920027 130.63867896482208 -433.1987     -222.43123437 -0.7867112398017939 -45.07523373614722 -5028.89593773 -2894.96542678 -49.921241448034415 -2860.2764430259267 -  171.47533084 -431.38097498 -389.21883137 -184.68439754 - 0.6374330678054534 -1.8080297988829117 - 0.5092503280053707 -0.7002498497054 - 2.6931644726136055 0.8197506395723603 - 12.006808077720967 0.03179745889775684 - 15.809113469728743 - 41.96376811507355 15.55152064880469 57.77288158480229 
9.22 -   83.73774258 -251.62596111 -1.1387954338848418 -65.24817209037082 -205.24018981  -94.62496505 -1.130015714975583 -64.74513125155909 -1023.24384747  -190.53834731 -5.045072557514413 -289.0613648828481 - -5.95105121e-09 -7.00000004e+01 -9.71112968e-10  1.17876340e-08 -  167.47548486 -433.25192514 -410.48038341 -189.24992975 -  214.87251372 -489.65094741 2.2696832438810612 130.04327070594675 -483.47290888 -250.59192836 -1.294216119362725 -74.15312141728373 -5027.96839235 -2725.48920021 -51.45640282821899 -2948.234710981981 -  167.47548477 -433.25192382 -410.48038343 -189.24992949 - 0.6279395717434922 -1.8340861867500349 - 0.5091564002734047 -0.7174118321836893 - 2.9646588623332604 0.9023886298879765 - 15.014657306049338 0.08605484245249018 - 14.743801759966686 - 39.612840835151076 18.967759640723067 54.35664259511776 
9.23 -   81.63542083 -252.5805503  -1.1503399743665486 -65.90962553639054 -215.10413673  -96.17736794 -1.1781328125199804 -67.50203786327235 -951.28997911 -121.25651968 -4.589646962508065 -262.96740040675013 - -5.95559868e-09 -7.00000004e+01 -8.26020141e-10  1.14652181e-08 -  163.27084131 -435.16110352 -430.2082774  -192.35473547 -  209.78625663 -492.28941694 2.2541522565809746 129.1534106819805 -533.79573989 -276.69844233 -1.813242048784541 -103.89111663100873 -5038.24438763 -2483.30221214 -52.21104231117098 -2991.4723684090645 -  163.27084123 -435.1611022  -430.20827743 -192.3547352  - 0.6206274102911803 -1.8666537874780844 - 0.5101969972620544 -0.7419368580823045 - 3.2225099306844 0.9808738395130725 - 18.30361525380765 0.16891696436106163 - 13.6567222879263 - 36.99176396185686 22.675915988366185 50.64848624978316 
