0.51 49.40775208113047 -217.7532811702083 -5.14891621506539 -92.53197663468981 -300.133592496433 1.4882303108417194 -150.52445540660037 -382.7945563522865 3.5713691555723117 -62.48632282319171 -530.9429575419132 8.534805064189865 -35.18635583605604 16.409423862988888 -0.3882757561952836 -57.84380927336482 184.30344391661185 -1.5201868778442997 -1509.6788891654687 -335.4113952914905 -16.108802301693586 -1306.2959817331657 344.3156890476478 29.13314163355236 
0.52 49.22040076293808 -217.66570368187212 -5.150984613454155 -92.92140260332087 -300.1373052668241 1.4900233543243924 -164.47568679233783 -388.0363073559135 3.4266313444166294 -76.35429577820601 -526.7436894789113 8.805766616649477 -9.431740439898125 4.417539700019837 -0.1041800308922111 -31.925033479672635 -152.4240440702622 1.6177045411246311 -1285.3122473064072 -677.1284478512761 -12.925008208528658 -1452.9027766927072 465.20084117198644 25.095848719825817 
0.53 49.1346715698749 -217.625507291554 -5.151931763041342 -93.27187032574359 -302.70323504092147 1.5165461619755647 -176.38417153355823 -395.87234532820946 3.30978678922306 -91.33534229528516 -522.0512572826233 9.040862050048693 -10.117342885182074 4.750812488777319 -0.11180248008851065 -39.474593749062464 -344.6369068120095 3.546442574032599 -1103.41178647597 -876.1680052158415 -10.596749483430036 -1536.5360838002637 460.4053297039041 22.163984749868426 
0.54 48.98545379452611 -217.5552573529245 -5.15358133640446 -93.71056978485822 -306.8058395997188 1.559001940293715 -186.64538976429486 -405.3798197908183 3.2122286691695794 -106.99785124611704 -517.7054249896495 9.253197451148731 -20.926921612325632 9.875900531870474 -0.23143224775376914 -47.61696931724979 -468.02105736646274 4.877908051731292 -952.0985123534298 -1019.3851962768516 -9.009898051755725 -1593.3074023161398 403.1166015853582 20.472859529247863 
0.55 48.69584148458233 -217.41798920206196 -5.156786602256252 -94.2072312010787 -311.9435321887321 1.6131355478168758 -195.46395910095433 -416.17005372820336 3.128122437445429 -123.16871727619835 -514.0723270580634 9.453085955769227 -37.89221448027438 18.03632590450449 -0.41968837773004153 -50.764992163842685 -554.7568301228692 5.91343462201138 -812.4007583812261 -1134.99097395743 -7.867510198530319 -1639.9699206020864 320.2720121134406 19.61778813078533 
0.56 48.211279157796284 -217.18572400399034 -5.162160439798591 -94.70559959850708 -317.8191728570153 1.676720988747486 -202.89328022860067 -428.01152866293563 3.053991230757584 -139.78908017584553 -511.35571454266625 9.647448766039782 -59.758706382327176 28.843273665715998 -0.6635845424426121 -47.82603946158655 -616.7136228618742 6.781851421530767 -672.8222861711388 -1229.9249278115603 -6.993934447940823 -1684.0764904636728 220.50353266536635 19.33486457637357 
0.5700000000000001 47.487936084238335 -216.83298369788014 -5.170208445634649 -95.13992261833701 -324.2080090462801 1.7483967690701983 -208.8993006044991 -440.6956020014877 2.9876528796553083 -156.8550580640349 -509.7133047201611 9.84116206105023 -85.4163105346901 42.081103412865765 -0.9522267398725087 -37.69995292121198 -657.6335926154419 7.536342272650585 -527.0517810053698 -1302.8397343049983 -6.299587017745284 -1729.5729976779817 105.3140032336908 19.466454430011673 
0.58 46.496457703022095 -216.33766355740607 -5.1812920071871025 -95.42884973084539 -330.90304940574606 1.8271173434784271 -213.40658075756212 -453.97592088845005 2.9275023002403238 -174.39236007834242 -509.30749060938234 10.037743853283773 -112.97580691901457 57.225591626987345 -1.2664559289759745 -18.301668695520068 -677.9046864546702 8.191005566832235 -373.1834493512108 -1347.9534340260602 -5.756990736226777 -1778.5445820198654 -27.352529654134344 19.88614800686815 
0.59 45.2320050387497 -215.6858331625467 -5.195518213281007 -95.46432760317909 -337.6976338350062 1.9118757293420061 -216.34869269557407 -467.5362492117648 2.871872065464496 -192.43814095976035 -510.3304559142679 10.23928443740225 -139.43044111218086 73.13895881177892 -1.574521624898468 13.618202911658683 -677.731428530711 8.743678636185363 -215.3178851955894 -1357.5845346362473 -5.410017281986444 -1831.0753385523562 -181.0225271358602 20.42145541103345 
0.6 43.72195197533657 -214.87716516634174 -5.212648271729787 -95.10223844092367 -344.4032282728041 2.001743872697764 -217.74087748183982 -480.9951726147721 2.8181539268098588 -211.01480154686058 -513.0014330625171 10.445570423592391 -161.8899812891081 88.48810907830517 -1.8449864329200647 61.73207194332611 -661.5723848665856 9.229100738019724 -65.90902181307428 -1328.1058492517354 -5.412407714689808 -1883.692516582616 -356.2127424240047 20.77255536494129 
0.61 41.99709015959363 -213.91209568486792 -5.232413821255076 -94.1699455021621 -350.92044422916587 2.0969417836738264 -217.7438156089271 -494.00807157202036 2.7615027540429082 -230.08321963860075 -517.482683064693 10.652831301122944 -184.1494459051115 105.435878816415 -2.122008602556382 127.59736497409548 -643.0571264608539 9.874658656191048 61.425148705041465 -1272.424777022426 -6.052916156759694 -1927.520841866854 -538.7106406080372 20.56445239963567 
0.62 39.96663961761988 -212.71755730740995 -5.255972416514945 -92.49695854977621 -357.31026674048724 2.201844491123378 -216.522361188582 -506.4597881685805 2.693928945695955 -249.49396940014702 -523.6577291768125 10.855140476364626 -228.9437981641716 138.34615451102363 -2.675010831164195 209.72766438344797 -636.9806456383194 11.315879368298562 189.42270202029556 -1220.3231200628265 -7.631439973450681 -1950.0482942389726 -684.7937103308659 19.899113529274686 
0.63 37.20866447569219 -210.98906848722993 -5.288522800061194 -89.88830417030236 -363.60673408929034 2.328869753528549 -213.5343985674334 -518.3623874628069 2.606040576693048 -268.97089509476467 -530.8198586184288 11.055440539093219 -334.1428211460195 217.06733757992063 -3.984626962480909 320.1477200252909 -609.8999587648046 14.377009704560919 448.1917308914715 -1143.370613293752 -10.00494944361058 -1938.2329672380997 -724.2589976609366 20.751501164891785 
0.64 33.30647812981834 -208.3208011858966 -5.335799897807855 -85.79339961530111 -368.97529368519855 2.4891007625363057 -206.6079064153242 -528.362662303511 2.496846990511366 -288.08085260265034 -537.7842691282347 11.28997023758867 -420.82567038960593 302.5915380747718 -5.1832422528907305 517.6562956887955 -433.57632569214 17.107694198788156 958.393139493047 -781.6131282592232 -11.493129562338478 -1874.2619948521665 -671.2562737376672 27.149781211596718 
